date,state,district,commodity,variety,market,min_price,max_price,modal_price
2025-01-18,West Bengal,DistrictB,Onion,Common,MarketA,1256,1523,1389
2025-01-18,West Bengal,DistrictC,Wheat,Common,MarketA,1672,2262,1967
2025-01-18,West Bengal,DistrictC,Rice,Common,MarketC,1258,1764,1511
2025-01-18,West Bengal,DistrictC,Tomato,Common,MarketB,2118,2781,2449
2025-01-18,West Bengal,DistrictC,Potato,Common,MarketB,1245,1631,1438
2025-01-18,West Bengal,DistrictC,Onion,Common,MarketB,1924,2496,2210
2025-01-18,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1407,1731,1569
2025-01-18,Madhya Pradesh,DistrictA,Rice,Common,MarketB,1340,2102,1721
2025-01-18,Madhya Pradesh,DistrictA,Tomato,Common,MarketC,1650,2019,1834
2025-01-18,Madhya Pradesh,DistrictA,Potato,Common,MarketA,1068,1503,1285
2025-01-18,Madhya Pradesh,DistrictA,Onion,Common,MarketB,1056,1532,1294
2025-01-18,Madhya Pradesh,DistrictB,Wheat,Common,MarketA,2122,2848,2485
2025-01-18,Madhya Pradesh,DistrictB,Rice,Common,MarketB,1460,1838,1649
2025-01-18,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1118,1786,1452
2025-01-18,Madhya Pradesh,DistrictB,Potato,Common,MarketB,1645,2299,1972
2025-01-18,Madhya Pradesh,DistrictB,Onion,Common,MarketA,2031,2746,2388
2025-01-18,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,1148,1835,1491
2025-01-18,Madhya Pradesh,DistrictC,Rice,Common,MarketA,1654,2408,2031
2025-01-18,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1292,1676,1484
2025-01-18,Madhya Pradesh,DistrictC,Potato,Common,MarketB,1430,1946,1688
2025-01-18,Madhya Pradesh,DistrictC,Onion,Common,MarketB,2347,3111,2729
2025-01-19,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,1075,1760,1417
2025-01-19,Uttar Pradesh,DistrictA,Rice,Common,MarketC,2111,2542,2326
2025-01-19,Uttar Pradesh,DistrictA,Tomato,Common,MarketC,1549,1800,1674
2025-01-19,Uttar Pradesh,DistrictA,Potato,Common,MarketA,1941,2536,2238
2025-01-19,Uttar Pradesh,DistrictA,Onion,Common,MarketA,2451,2793,2622
2025-01-19,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,1362,1943,1652
2025-01-19,Uttar Pradesh,DistrictB,Rice,Common,MarketB,2300,2770,2535
2025-01-19,Uttar Pradesh,DistrictB,Tomato,Common,MarketC,1297,1960,1628
2025-01-19,Uttar Pradesh,DistrictB,Potato,Common,MarketC,1233,2007,1620
2025-01-19,Uttar Pradesh,DistrictB,Onion,Common,MarketA,2494,2786,2640
2025-01-19,Uttar Pradesh,DistrictC,Wheat,Common,MarketC,1308,1559,1433
2025-01-19,Uttar Pradesh,DistrictC,Rice,Common,MarketC,1180,1948,1564
2025-01-19,Uttar Pradesh,DistrictC,Tomato,Common,MarketA,2066,2525,2295
2025-01-19,Uttar Pradesh,DistrictC,Potato,Common,MarketA,1644,2098,1871
2025-01-19,Uttar Pradesh,DistrictC,Onion,Common,MarketA,1731,2266,1998
2025-01-19,Maharashtra,DistrictA,Wheat,Common,MarketB,1989,2443,2216
2025-01-19,Maharashtra,DistrictA,Rice,Common,MarketB,1241,1589,1415
2025-01-19,Maharashtra,DistrictA,Tomato,Common,MarketA,2322,2974,2648
2025-01-19,Maharashtra,DistrictA,Potato,Common,MarketB,1211,1948,1579
2025-01-19,Maharashtra,DistrictA,Onion,Common,MarketC,1130,1658,1394
2025-01-19,Maharashtra,DistrictB,Wheat,Common,MarketC,1560,1822,1691
2025-01-19,Maharashtra,DistrictB,Rice,Common,MarketA,1406,1710,1558
2025-01-19,Maharashtra,DistrictB,Tomato,Common,MarketC,1014,1472,1243
2025-01-19,Maharashtra,DistrictB,Potato,Common,MarketB,2435,2893,2664
2025-01-19,Maharashtra,DistrictB,Onion,Common,MarketC,2283,2527,2405
2025-01-19,Maharashtra,DistrictC,Wheat,Common,MarketA,1812,2342,2077
2025-01-19,Maharashtra,DistrictC,Rice,Common,MarketA,2216,2936,2576
2025-01-19,Maharashtra,DistrictC,Tomato,Common,MarketC,2397,2661,2529
2025-01-19,Maharashtra,DistrictC,Potato,Common,MarketB,2438,2667,2552
2025-01-19,Maharashtra,DistrictC,Onion,Common,MarketA,1327,2018,1672
2025-01-19,Bihar,DistrictA,Wheat,Common,MarketC,1319,1917,1618
2025-01-19,Bihar,DistrictA,Rice,Common,MarketA,1104,1633,1368
2025-01-19,Bihar,DistrictA,Tomato,Common,MarketA,2070,2868,2469
2025-01-19,Bihar,DistrictA,Potato,Common,MarketC,1640,2153,1896
2025-01-19,Bihar,DistrictA,Onion,Common,MarketB,1461,2244,1852
2025-01-19,Bihar,DistrictB,Wheat,Common,MarketA,1409,1635,1522
2025-01-19,Bihar,DistrictB,Rice,Common,MarketA,1270,1970,1620
2025-01-19,Bihar,DistrictB,Tomato,Common,MarketC,1384,1643,1513
2025-01-19,Bihar,DistrictB,Potato,Common,MarketC,1219,1859,1539
2025-01-19,Bihar,DistrictB,Onion,Common,MarketB,1563,2334,1948
2025-01-19,Bihar,DistrictC,Wheat,Common,MarketB,1095,1383,1239
2025-01-19,Bihar,DistrictC,Rice,Common,MarketB,1230,1704,1467
2025-01-19,Bihar,DistrictC,Tomato,Common,MarketB,1110,1543,1326
2025-01-19,Bihar,DistrictC,Potato,Common,MarketA,1416,1743,1579
2025-01-19,Bihar,DistrictC,Onion,Common,MarketC,1802,2129,1965
2025-01-19,West Bengal,DistrictA,Wheat,Common,MarketC,1850,2443,2146
2025-01-19,West Bengal,DistrictA,Rice,Common,MarketC,1654,2248,1951
2025-01-19,West Bengal,DistrictA,Tomato,Common,MarketA,1089,1568,1328
2025-01-19,West Bengal,DistrictA,Potato,Common,MarketA,2247,2547,2397
2025-01-19,West Bengal,DistrictA,Onion,Common,MarketA,1456,2096,1776
2025-01-19,West Bengal,DistrictB,Wheat,Common,MarketA,1097,1416,1256
2025-01-19,West Bengal,DistrictB,Rice,Common,MarketB,2024,2795,2409
2025-01-19,West Bengal,DistrictB,Tomato,Common,MarketC,1651,1999,1825
2025-01-19,West Bengal,DistrictB,Potato,Common,MarketB,1043,1286,1164
2025-01-19,West Bengal,DistrictB,Onion,Common,MarketA,2249,2610,2429
2025-01-19,West Bengal,DistrictC,Wheat,Common,MarketC,1252,1583,1417
2025-01-19,West Bengal,DistrictC,Rice,Common,MarketB,1473,1781,1627
2025-01-19,West Bengal,DistrictC,Tomato,Common,MarketB,2058,2724,2391
2025-01-19,West Bengal,DistrictC,Potato,Common,MarketA,1274,1660,1467
2025-01-19,West Bengal,DistrictC,Onion,Common,MarketB,1242,1705,1473
2025-01-19,Madhya Pradesh,DistrictA,Wheat,Common,MarketC,1521,2261,1891
2025-01-19,Madhya Pradesh,DistrictA,Rice,Common,MarketB,2110,2844,2477
2025-01-19,Madhya Pradesh,DistrictA,Tomato,Common,MarketB,1045,1711,1378
2025-01-19,Madhya Pradesh,DistrictA,Potato,Common,MarketC,2289,2663,2476
2025-01-19,Madhya Pradesh,DistrictA,Onion,Common,MarketC,1321,2099,1710
2025-01-19,Madhya Pradesh,DistrictB,Wheat,Common,MarketB,1054,1796,1425
2025-01-19,Madhya Pradesh,DistrictB,Rice,Common,MarketA,2179,2525,2352
2025-01-19,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1598,1817,1707
2025-01-19,Madhya Pradesh,DistrictB,Potato,Common,MarketC,1332,2086,1709
2025-01-19,Madhya Pradesh,DistrictB,Onion,Common,MarketB,1943,2543,2243
2025-01-19,Madhya Pradesh,DistrictC,Wheat,Common,MarketC,2329,2556,2442
2025-01-19,Madhya Pradesh,DistrictC,Rice,Common,MarketB,2283,3016,2649
2025-01-19,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,1100,1850,1475
2025-01-19,Madhya Pradesh,DistrictC,Potato,Common,MarketB,1352,1851,1601
2025-01-19,Madhya Pradesh,DistrictC,Onion,Common,MarketB,1295,1847,1571
2025-01-20,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,2018,2373,2195
2025-01-20,Uttar Pradesh,DistrictA,Rice,Common,MarketB,2365,3029,2697
2025-01-20,Uttar Pradesh,DistrictA,Tomato,Common,MarketC,1454,1985,1719
2025-01-20,Uttar Pradesh,DistrictA,Potato,Common,MarketA,1976,2523,2249
2025-01-20,Uttar Pradesh,DistrictA,Onion,Common,MarketA,2023,2324,2173
2025-01-20,Uttar Pradesh,DistrictB,Wheat,Common,MarketA,1480,1893,1686
2025-01-20,Uttar Pradesh,DistrictB,Rice,Common,MarketB,1972,2506,2239
2025-01-20,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,1733,2356,2044
2025-01-20,Uttar Pradesh,DistrictB,Potato,Common,MarketB,1363,1622,1492
2025-01-20,Uttar Pradesh,DistrictB,Onion,Common,MarketA,2273,3032,2652
2025-01-20,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,1873,2617,2245
2025-01-20,Uttar Pradesh,DistrictC,Rice,Common,MarketA,2188,2755,2471
2025-01-20,Uttar Pradesh,DistrictC,Tomato,Common,MarketC,2315,2800,2557
2025-01-20,Uttar Pradesh,DistrictC,Potato,Common,MarketC,1120,1507,1313
2025-01-20,Uttar Pradesh,DistrictC,Onion,Common,MarketB,1012,1411,1211
2025-01-20,Maharashtra,DistrictA,Wheat,Common,MarketA,2479,3126,2802
2025-01-20,Maharashtra,DistrictA,Rice,Common,MarketB,2094,2883,2488
2025-01-20,Maharashtra,DistrictA,Tomato,Common,MarketA,1888,2130,2009
2025-01-20,Maharashtra,DistrictA,Potato,Common,MarketB,1724,2458,2091
2025-01-20,Maharashtra,DistrictA,Onion,Common,MarketC,1526,2298,1912
2025-01-20,Maharashtra,DistrictB,Wheat,Common,MarketC,1459,2163,1811
2025-01-20,Maharashtra,DistrictB,Rice,Common,MarketA,1324,2102,1713
2025-01-20,Maharashtra,DistrictB,Tomato,Common,MarketA,2198,2911,2554
2025-01-20,Maharashtra,DistrictB,Potato,Common,MarketA,1959,2660,2309
2025-01-20,Maharashtra,DistrictB,Onion,Common,MarketC,1333,1816,1574
2025-01-20,Maharashtra,DistrictC,Wheat,Common,MarketC,2077,2734,2405
2025-01-20,Maharashtra,DistrictC,Rice,Common,MarketB,2443,3051,2747
2025-01-20,Maharashtra,DistrictC,Tomato,Common,MarketB,2327,3085,2706
2025-01-20,Maharashtra,DistrictC,Potato,Common,MarketC,1157,1704,1430
2025-01-20,Maharashtra,DistrictC,Onion,Common,MarketB,1888,2322,2105
2025-01-20,Bihar,DistrictA,Wheat,Common,MarketA,1404,1860,1632
2025-01-20,Bihar,DistrictA,Rice,Common,MarketB,1588,2384,1986
2025-01-20,Bihar,DistrictA,Tomato,Common,MarketA,1904,2150,2027
2025-01-20,Bihar,DistrictA,Potato,Common,MarketC,1478,2164,1821
2025-01-20,Bihar,DistrictA,Onion,Common,MarketC,1565,2106,1835
2025-01-20,Bihar,DistrictB,Wheat,Common,MarketB,2029,2372,2200
2025-01-20,Bihar,DistrictB,Rice,Common,MarketB,2284,3068,2676
2025-01-20,Bihar,DistrictB,Tomato,Common,MarketC,1231,1700,1465
2025-01-20,Bihar,DistrictB,Potato,Common,MarketB,1873,2294,2083
2025-01-20,Bihar,DistrictB,Onion,Common,MarketC,1540,1758,1649
2025-01-20,Bihar,DistrictC,Wheat,Common,MarketC,2415,3033,2724
2025-01-20,Bihar,DistrictC,Rice,Common,MarketA,1308,1693,1500
2025-01-20,Bihar,DistrictC,Tomato,Common,MarketB,2296,2655,2475
2025-01-20,Bihar,DistrictC,Potato,Common,MarketB,1761,2184,1972
2025-01-20,Bihar,DistrictC,Onion,Common,MarketA,2491,2900,2695
2025-01-20,West Bengal,DistrictA,Wheat,Common,MarketA,1057,1349,1203
2025-01-20,West Bengal,DistrictA,Rice,Common,MarketB,1722,2153,1937
2025-01-20,West Bengal,DistrictA,Tomato,Common,MarketB,2387,3148,2767
2025-01-20,West Bengal,DistrictA,Potato,Common,MarketB,1621,2276,1948
2025-01-20,West Bengal,DistrictA,Onion,Common,MarketA,1013,1345,1179
2025-01-20,West Bengal,DistrictB,Wheat,Common,MarketA,2057,2464,2260
2025-01-20,West Bengal,DistrictB,Rice,Common,MarketC,2222,3013,2617
2025-01-20,West Bengal,DistrictB,Tomato,Common,MarketB,2178,2967,2572
2025-01-20,West Bengal,DistrictB,Potato,Common,MarketA,2195,2683,2439
2025-01-20,West Bengal,DistrictB,Onion,Common,MarketC,2012,2631,2321
2025-01-20,West Bengal,DistrictC,Wheat,Common,MarketC,2183,2622,2402
2025-01-20,West Bengal,DistrictC,Rice,Common,MarketB,2446,3181,2813
2025-01-20,West Bengal,DistrictC,Tomato,Common,MarketC,1069,1484,1276
2025-01-20,West Bengal,DistrictC,Potato,Common,MarketC,2077,2606,2341
2025-01-20,West Bengal,DistrictC,Onion,Common,MarketA,2311,2555,2433
2025-01-20,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,1197,1612,1404
2025-01-20,Madhya Pradesh,DistrictA,Rice,Common,MarketC,2332,2966,2649
2025-01-20,Madhya Pradesh,DistrictA,Tomato,Common,MarketB,2189,2706,2447
2025-01-20,Madhya Pradesh,DistrictA,Potato,Common,MarketC,2406,2970,2688
2025-01-20,Madhya Pradesh,DistrictA,Onion,Common,MarketA,1959,2661,2310
2025-01-20,Madhya Pradesh,DistrictB,Wheat,Common,MarketA,1372,1816,1594
2025-01-20,Madhya Pradesh,DistrictB,Rice,Common,MarketB,2192,2809,2500
2025-01-20,Madhya Pradesh,DistrictB,Tomato,Common,MarketB,1124,1860,1492
2025-01-20,Madhya Pradesh,DistrictB,Potato,Common,MarketC,2425,3141,2783
2025-01-20,Madhya Pradesh,DistrictB,Onion,Common,MarketA,1785,2238,2011
2025-01-20,Madhya Pradesh,DistrictC,Wheat,Common,MarketA,2055,2291,2173
2025-01-20,Madhya Pradesh,DistrictC,Rice,Common,MarketC,2365,2577,2471
2025-01-20,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,2288,2575,2431
2025-01-20,Madhya Pradesh,DistrictC,Potato,Common,MarketC,1045,1636,1340
2025-01-20,Madhya Pradesh,DistrictC,Onion,Common,MarketC,1932,2662,2297
2025-01-21,Uttar Pradesh,DistrictA,Wheat,Common,MarketB,1744,1989,1866
2025-01-21,Uttar Pradesh,DistrictA,Rice,Common,MarketA,1557,2282,1919
2025-01-21,Uttar Pradesh,DistrictA,Tomato,Common,MarketA,1839,2041,1940
2025-01-21,Uttar Pradesh,DistrictA,Potato,Common,MarketA,1156,1866,1511
2025-01-21,Uttar Pradesh,DistrictA,Onion,Common,MarketA,1686,1999,1842
2025-01-21,Uttar Pradesh,DistrictB,Wheat,Common,MarketC,2273,3043,2658
2025-01-21,Uttar Pradesh,DistrictB,Rice,Common,MarketB,2338,2776,2557
2025-01-21,Uttar Pradesh,DistrictB,Tomato,Common,MarketA,1302,1835,1568
2025-01-21,Uttar Pradesh,DistrictB,Potato,Common,MarketB,1361,1657,1509
2025-01-21,Uttar Pradesh,DistrictB,Onion,Common,MarketB,1015,1770,1392
2025-01-21,Uttar Pradesh,DistrictC,Wheat,Common,MarketA,1375,1964,1669
2025-01-21,Uttar Pradesh,DistrictC,Rice,Common,MarketB,2422,2881,2651
2025-01-21,Uttar Pradesh,DistrictC,Tomato,Common,MarketC,1417,2091,1754
2025-01-21,Uttar Pradesh,DistrictC,Potato,Common,MarketC,1567,2310,1938
2025-01-21,Uttar Pradesh,DistrictC,Onion,Common,MarketC,1883,2603,2243
2025-01-21,Maharashtra,DistrictA,Wheat,Common,MarketA,2223,3021,2622
2025-01-21,Maharashtra,DistrictA,Rice,Common,MarketA,2334,3121,2727
2025-01-21,Maharashtra,DistrictA,Tomato,Common,MarketB,1897,2692,2294
2025-01-21,Maharashtra,DistrictA,Potato,Common,MarketC,1370,2129,1749
2025-01-21,Maharashtra,DistrictA,Onion,Common,MarketA,1077,1818,1447
2025-01-21,Maharashtra,DistrictB,Wheat,Common,MarketA,1647,1986,1816
2025-01-21,Maharashtra,DistrictB,Rice,Common,MarketB,1997,2478,2237
2025-01-21,Maharashtra,DistrictB,Tomato,Common,MarketB,2281,2840,2560
2025-01-21,Maharashtra,DistrictB,Potato,Common,MarketB,2157,2460,2308
2025-01-21,Maharashtra,DistrictB,Onion,Common,MarketA,1094,1866,1480
2025-01-21,Maharashtra,DistrictC,Wheat,Common,MarketA,1012,1358,1185
2025-01-21,Maharashtra,DistrictC,Rice,Common,MarketA,1094,1586,1340
2025-01-21,Maharashtra,DistrictC,Tomato,Common,MarketB,2295,2999,2647
2025-01-21,Maharashtra,DistrictC,Potato,Common,MarketB,1938,2224,2081
2025-01-21,Maharashtra,DistrictC,Onion,Common,MarketA,1984,2674,2329
2025-01-21,Bihar,DistrictA,Wheat,Common,MarketB,2126,2551,2338
2025-01-21,Bihar,DistrictA,Rice,Common,MarketB,1574,2067,1820
2025-01-21,Bihar,DistrictA,Tomato,Common,MarketA,2277,2656,2466
2025-01-21,Bihar,DistrictA,Potato,Common,MarketC,1519,2264,1891
2025-01-21,Bihar,DistrictA,Onion,Common,MarketB,2251,2933,2592
2025-01-21,Bihar,DistrictB,Wheat,Common,MarketA,2045,2587,2316
2025-01-21,Bihar,DistrictB,Rice,Common,MarketB,2462,2840,2651
2025-01-21,Bihar,DistrictB,Tomato,Common,MarketA,1132,1682,1407
2025-01-21,Bihar,DistrictB,Potato,Common,MarketA,1505,1788,1646
2025-01-21,Bihar,DistrictB,Onion,Common,MarketB,2487,3029,2758
2025-01-21,Bihar,DistrictC,Wheat,Common,MarketA,2286,2651,2468
2025-01-21,Bihar,DistrictC,Rice,Common,MarketB,2249,2618,2433
2025-01-21,Bihar,DistrictC,Tomato,Common,MarketB,1644,2291,1967
2025-01-21,Bihar,DistrictC,Potato,Common,MarketC,2001,2702,2351
2025-01-21,Bihar,DistrictC,Onion,Common,MarketA,1734,2312,2023
2025-01-21,West Bengal,DistrictA,Wheat,Common,MarketA,1249,1857,1553
2025-01-21,West Bengal,DistrictA,Rice,Common,MarketA,1124,1436,1280
2025-01-21,West Bengal,DistrictA,Tomato,Common,MarketB,2160,2855,2507
2025-01-21,West Bengal,DistrictA,Potato,Common,MarketA,1149,1691,1420
2025-01-21,West Bengal,DistrictA,Onion,Common,MarketB,1579,2099,1839
2025-01-21,West Bengal,DistrictB,Wheat,Common,MarketA,1531,2019,1775
2025-01-21,West Bengal,DistrictB,Rice,Common,MarketB,1491,1942,1716
2025-01-21,West Bengal,DistrictB,Tomato,Common,MarketA,2100,2691,2395
2025-01-21,West Bengal,DistrictB,Potato,Common,MarketA,1874,2274,2074
2025-01-21,West Bengal,DistrictB,Onion,Common,MarketC,1375,2160,1767
2025-01-21,West Bengal,DistrictC,Wheat,Common,MarketC,2035,2824,2429
2025-01-21,West Bengal,DistrictC,Rice,Common,MarketA,1817,2389,2103
2025-01-21,West Bengal,DistrictC,Tomato,Common,MarketA,1930,2705,2317
2025-01-21,West Bengal,DistrictC,Potato,Common,MarketA,2155,2673,2414
2025-01-21,West Bengal,DistrictC,Onion,Common,MarketA,1620,1987,1803
2025-01-21,Madhya Pradesh,DistrictA,Wheat,Common,MarketA,2203,2460,2331
2025-01-21,Madhya Pradesh,DistrictA,Rice,Common,MarketA,1459,1719,1589
2025-01-21,Madhya Pradesh,DistrictA,Tomato,Common,MarketB,2144,2889,2516
2025-01-21,Madhya Pradesh,DistrictA,Potato,Common,MarketA,2040,2735,2387
2025-01-21,Madhya Pradesh,DistrictA,Onion,Common,MarketA,1504,2235,1869
2025-01-21,Madhya Pradesh,DistrictB,Wheat,Common,MarketC,2338,2606,2472
2025-01-21,Madhya Pradesh,DistrictB,Rice,Common,MarketA,1160,1504,1332
2025-01-21,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1992,2576,2284
2025-01-21,Madhya Pradesh,DistrictB,Potato,Common,MarketA,2477,3194,2835
2025-01-21,Madhya Pradesh,DistrictB,Onion,Common,MarketC,1349,1658,1503
2025-01-21,Madhya Pradesh,DistrictC,Wheat,Common,MarketC,1406,1656,1531
2025-01-21,Madhya Pradesh,DistrictC,Rice,Common,MarketC,2499,2785,2642
2025-01-21,Madhya Pradesh,DistrictC,Tomato,Common,MarketB,2065,2321,2193
2025-01-21,Madhya Pradesh,DistrictC,Potato,Common,MarketC,1195,1456,1325
2025-01-21,Madhya Pradesh,DistrictC,Onion,Common,MarketB,1111,1488,1299
2025-01-22,Uttar Pradesh,DistrictA,Wheat,Common,MarketA,1409,2139,1774
2025-01-22,Uttar Pradesh,DistrictA,Rice,Common,MarketB,2340,3071,2705
2025-01-22,Uttar Pradesh,DistrictA,Tomato,Common,MarketB,1748,2411,2079
2025-01-22,Uttar Pradesh,DistrictA,Potato,Common,MarketB,2104,2699,2401
2025-01-22,Uttar Pradesh,DistrictA,Onion,Common,MarketA,1925,2388,2156
2025-01-22,Uttar Pradesh,DistrictB,Wheat,Common,MarketB,1789,2262,2025
2025-01-22,Uttar Pradesh,DistrictB,Rice,Common,MarketC,1171,1635,1403
2025-01-22,Uttar Pradesh,DistrictB,Tomato,Common,MarketB,2049,2717,2383
2025-01-22,Uttar Pradesh,DistrictB,Potato,Common,MarketB,1475,2030,1752
2025-01-22,Uttar Pradesh,DistrictB,Onion,Common,MarketB,1033,1496,1264
2025-01-22,Uttar Pradesh,DistrictC,Wheat,Common,MarketB,1815,2580,2197
2025-01-22,Uttar Pradesh,DistrictC,Rice,Common,MarketA,2191,2471,2331
2025-01-22,Uttar Pradesh,DistrictC,Tomato,Common,MarketB,1869,2475,2172
2025-01-22,Uttar Pradesh,DistrictC,Potato,Common,MarketC,2069,2867,2468
2025-01-22,Uttar Pradesh,DistrictC,Onion,Common,MarketC,1806,2058,1932
2025-01-22,Maharashtra,DistrictA,Wheat,Common,MarketC,1475,2266,1870
2025-01-22,Maharashtra,DistrictA,Rice,Common,MarketA,1705,2406,2055
2025-01-22,Maharashtra,DistrictA,Tomato,Common,MarketB,1619,2265,1942
2025-01-22,Maharashtra,DistrictA,Potato,Common,MarketA,1208,1882,1545
2025-01-22,Maharashtra,DistrictA,Onion,Common,MarketB,1676,2302,1989
2025-01-22,Maharashtra,DistrictB,Wheat,Common,MarketC,2394,2883,2638
2025-01-22,Maharashtra,DistrictB,Rice,Common,MarketA,2278,2830,2554
2025-01-22,Maharashtra,DistrictB,Tomato,Common,MarketA,1854,2411,2132
2025-01-22,Maharashtra,DistrictB,Potato,Common,MarketA,1369,1795,1582
2025-01-22,Maharashtra,DistrictB,Onion,Common,MarketA,2326,2914,2620
2025-01-22,Maharashtra,DistrictC,Wheat,Common,MarketA,1972,2289,2130
2025-01-22,Maharashtra,DistrictC,Rice,Common,MarketC,1443,1994,1718
2025-01-22,Maharashtra,DistrictC,Tomato,Common,MarketB,1639,1962,1800
2025-01-22,Maharashtra,DistrictC,Potato,Common,MarketC,2300,2893,2596
2025-01-22,Maharashtra,DistrictC,Onion,Common,MarketC,2492,2748,2620
2025-01-22,Bihar,DistrictA,Wheat,Common,MarketB,1918,2267,2092
2025-01-22,Bihar,DistrictA,Rice,Common,MarketC,1119,1900,1509
2025-01-22,Bihar,DistrictA,Tomato,Common,MarketB,1098,1464,1281
2025-01-22,Bihar,DistrictA,Potato,Common,MarketA,1513,2113,1813
2025-01-22,Bihar,DistrictA,Onion,Common,MarketA,2349,3129,2739
2025-01-22,Bihar,DistrictB,Wheat,Common,MarketB,1620,2066,1843
2025-01-22,Bihar,DistrictB,Rice,Common,MarketC,2116,2583,2349
2025-01-22,Bihar,DistrictB,Tomato,Common,MarketC,1942,2462,2202
2025-01-22,Bihar,DistrictB,Potato,Common,MarketC,1855,2116,1985
2025-01-22,Bihar,DistrictB,Onion,Common,MarketC,1954,2720,2337
2025-01-22,Bihar,DistrictC,Wheat,Common,MarketA,1252,1929,1590
2025-01-22,Bihar,DistrictC,Rice,Common,MarketA,1159,1524,1341
2025-01-22,Bihar,DistrictC,Tomato,Common,MarketC,2290,2627,2458
2025-01-22,Bihar,DistrictC,Potato,Common,MarketA,1857,2623,2240
2025-01-22,Bihar,DistrictC,Onion,Common,MarketA,2040,2307,2173
2025-01-22,West Bengal,DistrictA,Wheat,Common,MarketB,1918,2547,2232
2025-01-22,West Bengal,DistrictA,Rice,Common,MarketA,2197,2808,2502
2025-01-22,West Bengal,DistrictA,Tomato,Common,MarketA,2177,2618,2397
2025-01-22,West Bengal,DistrictA,Potato,Common,MarketB,2050,2651,2350
2025-01-22,West Bengal,DistrictA,Onion,Common,MarketB,1761,2541,2151
2025-01-22,West Bengal,DistrictB,Wheat,Common,MarketB,1369,2101,1735
2025-01-22,West Bengal,DistrictB,Rice,Common,MarketA,1898,2543,2220
2025-01-22,West Bengal,DistrictB,Tomato,Common,MarketB,2252,2576,2414
2025-01-22,West Bengal,DistrictB,Potato,Common,MarketB,1833,2268,2050
2025-01-22,West Bengal,DistrictB,Onion,Common,MarketA,1553,2105,1829
2025-01-22,West Bengal,DistrictC,Wheat,Common,MarketA,1558,2018,1788
2025-01-22,West Bengal,DistrictC,Rice,Common,MarketA,2147,2508,2327
2025-01-22,West Bengal,DistrictC,Tomato,Common,MarketB,2477,3078,2777
2025-01-22,West Bengal,DistrictC,Potato,Common,MarketA,1274,1679,1476
2025-01-22,West Bengal,DistrictC,Onion,Common,MarketB,1866,2158,2012
2025-01-22,Madhya Pradesh,DistrictA,Wheat,Common,MarketC,2488,3066,2777
2025-01-22,Madhya Pradesh,DistrictA,Rice,Common,MarketA,2351,2615,2483
2025-01-22,Madhya Pradesh,DistrictA,Tomato,Common,MarketC,1820,2503,2161
2025-01-22,Madhya Pradesh,DistrictA,Potato,Common,MarketB,2047,2786,2416
2025-01-22,Madhya Pradesh,DistrictA,Onion,Common,MarketA,1490,1962,1726
2025-01-22,Madhya Pradesh,DistrictB,Wheat,Common,MarketA,2043,2245,2144
2025-01-22,Madhya Pradesh,DistrictB,Rice,Common,MarketA,1910,2416,2163
2025-01-22,Madhya Pradesh,DistrictB,Tomato,Common,MarketA,1514,1906,1710
2025-01-22,Madhya Pradesh,DistrictB,Potato,Common,MarketB,2438,2755,2596
2025-01-22,Madhya Pradesh,DistrictB,Onion,Common,MarketA,1208,1441,1324
2025-01-22,Madhya Pradesh,DistrictC,Wheat,Common,MarketC,2341,2660,2500
2025-01-22,Madhya Pradesh,DistrictC,Rice,Common,MarketA,1524,2304,1914
2025-01-22,Madhya Pradesh,DistrictC,Tomato,Common,MarketC,1768,2056,1912
2025-01-22,Madhya Pradesh,DistrictC,Potato,Common,MarketA,1771,2492,2131
2025-01-22,Madhya Pradesh,DistrictC,Onion,Common,MarketB,1133,1580,1356
2025-01-23,Uttar Pradesh,DistrictA,Wheat,Common,MarketC,1435,1810,1622
2025-01-23,Uttar Pradesh,DistrictA,Rice,Common,MarketC,1685,2470,2077
2025-01-23,Uttar Pradesh,DistrictA,Tomato,Common,MarketB,1142,1739,1440
2025-01-23,Uttar Pradesh,DistrictA,Potato,Common,MarketA,1642,2210,1926
2025-01-23,Uttar Pradesh,DistrictA,Onion,Common,MarketB,1369,2147,1758
2025-01-23,Uttar Pradesh,DistrictB,Wheat,Common,MarketB,2109,2768,2438
2025-01-23,Uttar Pradesh,DistrictB,Rice,Common,MarketA,2348,3069,2708
2025-01-23,Uttar Pradesh,DistrictB,Tomato,Common,MarketC,1396,1950,1673
2025-01-23,Uttar Pradesh,DistrictB,Potato,Common,MarketB,1287,1945,1616
2025-01-23,Uttar Pradesh,DistrictB,Onion,Common,MarketC,1535,2025,1780
